instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
sst2_validation_000165,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1144,406,8b5c3d7cbb27f341,0.6,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6,0.75,0.25,0.25,0.25,0.25,0.75,0.03134699999999999,,,0.32571428571428573,0.45,0.2014952380952403,0.12421904761904543,0.2118000000000026,0.11391428571428314,0.37142857142857144,0.37142857142857144,4,0.11966323916009454,0.21483478087251676,0.21483478087251676,-0.0706798442647499,3,True,0,True,True,False,False,positive,True,True,True,True,1,1
sst2_validation_000337,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1014,342,b0738b9fc92c46c1,0.4,,0.6,,0.75,,0.6666666666666666,,0.75,,1.0,,0.3380409999999999,,,0.575,0.8333333333333333,0.22953333333333403,0.3454666666666659,0.23185000000000078,0.3431499999999992,0.575,,2,0.6645367412140575,0.6645367412140575,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000646,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1131,413,2bd0e0e2ff33b281,0.2,0.25,0.3333333333333333,0.0,0.2,0.25,0.5,1.0,0.5,0.0,0.5,1.0,0.31981599999999993,,,0.18,0.6,0.12921499999999864,0.05078500000000136,0.13305499999999862,0.046945000000001375,0.2,0.25,4,0.2772108843537415,0.08163265306122451,1.0,-0.24999999999999997,3,True,0,True,True,False,False,positive,True,True,True,True,1,0
sst2_validation_000052,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1972,749,b7fec82f0a43bc94,0.6,0.3333333333333333,1.0,0.2,0.6,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.225675,,,0.4133333333333334,1.0,0.2883666666666708,0.12496666666666256,0.33583333333333487,0.07749999999999851,0.6,0.3333333333333333,4,1.0,1.0,1.0,,2,False,1,True,True,False,True,negative,True,True,True,True,3,1
sst2_validation_000845,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1131,395,fd25f63487dd5c0a,0.2222222222222222,0.5,0.6,0.2,0.1,0.5,0.5,0.75,0.75,0.4,0.25,0.75,0.19304099999999996,,,0.30444444444444446,0.53,0.21152312409812382,0.09292132034632064,0.21895173520923472,0.08549270923520974,0.1611111111111111,0.5,4,0.07950768104903762,-0.15449361000412254,0.5092449922958397,-0.11622833914460436,3,True,0,True,True,False,False,positive,True,True,True,True,3,1
sst2_validation_000450,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1252,450,a7a644c07e91002c,0.2857142857142857,0.2222222222222222,0.42857142857142855,0.25,0.5,0.375,0.5,0.4,0.6,0.5,0.75,0.6,0.19304099999999996,,,0.3265873015873016,0.55,0.2109836904761911,0.1156036111111105,0.2334525396825397,0.09313476190476189,0.39285714285714285,0.2986111111111111,4,0.1797166984653482,0.33397534668721107,0.10529909869752903,0.09987565001130458,3,True,0,True,True,False,False,negative,True,True,True,True,2,2
sst2_validation_000684,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1252,525,06a7bd8e95b88899,0.16666666666666666,,0.5,,0.4,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,,0.23804099999999995,,,0.2833333333333333,0.5,0.3481708333333254,-0.06483749999999205,0.3502291666666583,-0.066895833333325,0.2833333333333333,,2,-0.1625148279952549,-0.1625148279952549,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
sst2_validation_000709,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1057,384,91e8af20a3c1bb12,0.0,0.5,0.5,0.2,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.17481599999999994,,,0.24,0.3333333333333333,0.25849999999999573,-0.018499999999995742,0.2614999999999963,-0.0214999999999963,0.0,0.5,4,-0.0345381526104418,-0.3493975903614458,0.32530120481927705,-0.07951807228915664,3,True,0,True,True,False,False,positive,True,True,True,True,2,0
sst2_validation_000817,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,884,251,c97fb4c8a8d00ee9,0.6,0.6666666666666666,1.0,0.4,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.22004099999999996,,,0.5866666666666667,1.0,0.3664883333333372,0.22017833333332948,0.373925000000004,0.21274166666666267,0.6,0.6666666666666666,4,1.0,1.0,1.0,,2,False,1,True,True,False,False,negative,True,True,True,True,3,2
sst2_validation_000234,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,923,272,0d316bcb9b531272,0.6,0.3333333333333333,0.2,0.2,0.6,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.24781599999999998,,,0.4133333333333334,1.0,0.36069999999999763,0.05263333333333575,0.3606666666666643,0.05266666666666908,0.6,0.3333333333333333,4,1.0,,1.0,,1,False,3,True,True,False,False,negative,True,True,True,True,1,1
sst2_validation_000529,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1174,450,b04c96a0a49e1956,0.5714285714285714,0.625,0.6666666666666666,0.75,0.5714285714285714,0.625,0.8,1.0,0.8,1.0,0.8,1.0,0.3511629999999999,1.0,1.0,0.6285714285714286,0.9199999999999999,0.2451684423909449,0.38340298618048363,0.25591703324453524,0.3726543953268933,0.5714285714285714,0.625,4,0.8580179605152344,0.5740538815457035,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,6,3
sst2_validation_000824,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1047,366,680b231f6c0d4f98,0.5,,0.6,,0.5,,1.0,,0.75,,1.0,,0.36504099999999995,,,0.5,1.0,0.15652499999999697,0.34347500000000303,0.16497499999999682,0.3350250000000032,0.5,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000665,sst2,eu.amazon.nova-pro-v1:0,positive,negative,0.85,False,False,1134,395,3c96c3fc1045fafc,0.25,0.6,0.6,0.25,0.0,0.6,1.0,0.75,0.75,1.0,0.0,0.75,0.23804099999999995,,,0.34,0.7,0.17251333333333438,0.16748666666666565,0.17384761904761997,0.16615238095238005,0.125,0.6,4,0.5394205061244792,0.16666666666666663,0.4515948517067711,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,3,0
sst2_validation_000043,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,919,290,caf3e8e596ff6965,0.5,0.5,1.0,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.22004099999999996,,,0.44000000000000006,0.5999999999999999,0.3629500000000034,0.07704999999999668,0.3688500000000039,0.07114999999999616,0.5,0.5,4,0.05511811023622041,0.21259842519685032,0.21259842519685032,-0.2598425196850394,3,True,0,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000220,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1606,811,f3f2718178795053,0.6,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22004099999999996,,,0.76,1.0,0.2623247619047616,0.4976752380952384,0.2634019047619042,0.4965980952380958,0.6,1.0,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,3,3
sst2_validation_000460,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1295,519,70580af8712972eb,0.5,0.4444444444444444,0.375,0.3,0.375,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6,0.5,0.6,1.0,0.24599349999999998,,,0.4667460317460318,0.6866666666666666,0.2645644516594507,0.2021815800865811,0.2695041233766219,0.1972419083694099,0.4375,0.5793650793650793,4,0.3130436332339084,0.2773452296332769,0.6383204513698508,0.023465218698597374,3,True,0,True,True,False,False,negative,True,True,True,True,3,3
sst2_validation_000623,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1216,336,840b1a3b2c56d703,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.22599999999999992,,,0.4666666666666666,1.0,0.335566666666669,0.1310999999999976,0.34226666666666905,0.12439999999999757,0.3333333333333333,0.3333333333333333,4,1.0,,,1.0,1,False,4,True,True,False,True,negative,True,True,True,True,1,1
sst2_validation_000147,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1428,440,6a4d2ff7cc896691,0.1111111111111111,,0.125,,0.2857142857142857,,0.2,,0.25,,0.5,,0.10334699999999997,,,0.1984126984126984,0.35,0.2036720238095217,-0.005259325396823306,0.20530654761904582,-0.006893849206347419,0.1984126984126984,,2,0.013610652000677514,0.013610652000677514,,,1,False,0,False,False,False,True,,True,True,False,True,0,0
sst2_validation_000556,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1178,324,ba8b60ce15a7d009,0.75,,1.0,,0.75,,1.0,,1.0,,1.0,,0.32567499999999994,,,0.75,1.0,0.75,0.0,0.75,0.0,0.75,,2,,,,,0,False,2,False,False,False,True,,True,True,False,True,3,3
sst2_validation_000581,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1374,435,b3c8a13e66c11280,0.75,0.6,0.4,0.75,0.5,0.4,1.0,0.75,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.13545,,,0.6,0.8166666666666667,0.23361833333333354,0.36638166666666644,0.24271238095238107,0.3572876190476189,0.625,0.5,4,0.6925027689321092,0.6871741397288843,0.39033416706744306,1.0,3,True,0,True,True,False,True,positive,True,True,True,True,3,2
sst2_validation_000120,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1195,479,de7594d76f68f6e1,0.5,1.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.39128499999999994,0.7999999999999999,0.8999999999999999,0.7,0.85,0.21422353174602965,0.4857764682539703,0.22044206349206172,0.4795579365079382,0.5,1.0,4,0.6643433690211012,0.4965150535316519,1.0,0.4965150535316519,3,True,0,True,True,False,False,negative,True,True,True,True,5,3
sst2_validation_000192,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1148,427,5afb1000df8b267d,0.5,0.2,0.6,0.0,0.5,0.2,1.0,0.5,0.75,0.0,1.0,0.5,0.33316299999999993,0.6666666666666669,0.8333333333333335,0.27999999999999997,0.6,0.15195333333333108,0.1280466666666689,0.15465999999999774,0.12534000000000223,0.5,0.2,4,0.32705026455026454,1.0,0.126984126984127,-0.14583333333333337,3,True,0,True,True,False,False,negative,True,True,True,True,3,0
sst2_validation_000211,sst2,eu.amazon.nova-pro-v1:0,negative,positive,0.95,False,False,1448,502,feee7215259975eb,,0.5,0.6,,,0.5,,1.0,0.75,,,1.0,0.26604099999999997,,,0.5,1.0,0.19152499999999628,0.3084750000000037,0.20234999999999606,0.29765000000000397,,0.5,2,1.0,,1.0,,1,False,0,True,True,False,False,negative,True,False,True,True,2,2
sst2_validation_000248,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1393,555,f978808f7a72d698,0.4,0.16666666666666666,0.6,0.2,0.75,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.3333333333333333,1.0,0.3333333333333333,0.27816299999999994,0.6666666666666669,0.8333333333333335,0.33666666666666667,0.5333333333333333,0.15380666666666623,0.18286000000000044,0.15756333333333303,0.17910333333333364,0.575,0.16666666666666666,4,0.2644000925433674,0.7050925925925926,0.016975308641975294,0.0711323763955343,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000724,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1171,289,8413d52d93e97e8c,0.25,,1.0,,0.25,,0.5,,1.0,,0.5,,0.28067499999999995,,,0.25,0.5,0.4646874999999935,-0.21468749999999348,0.46208333333332685,-0.21208333333332685,0.25,,2,-1.0,-1.0,,,1,False,0,False,False,False,True,,True,True,False,True,1,1
sst2_validation_000730,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1237,489,11d48fdab49272f6,0.4444444444444444,,0.5714285714285714,,0.5,,0.6666666666666666,,0.8,,0.8,,0.37740699999999994,0.6666666666666669,0.8333333333333335,0.4722222222222222,0.7333333333333334,0.29569038600288455,0.17653183621933766,0.3041217442279922,0.16810047799423,0.4722222222222222,,2,0.37700528919524157,0.37700528919524157,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
sst2_validation_000676,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1158,361,ed7870db26cdadd5,0.6,0.5,1.0,0.5714285714285714,0.6,0.5,1.0,1.0,1.0,0.8,1.0,1.0,0.26504099999999997,,,0.5542857142857143,0.96,0.22929571428571408,0.3249900000000002,0.23792297619047575,0.3163627380952385,0.6,0.5,4,0.8335530463690032,1.0,1.0,0.5006591391070098,3,True,0,True,True,False,False,positive,True,True,True,True,3,3
sst2_validation_000202,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1331,510,ef9b1a9e8d545f2a,0.6,,0.2,,0.3333333333333333,,1.0,,0.3333333333333333,,0.6666666666666666,,0.07146899999999999,,,0.4666666666666667,0.8333333333333333,0.46853333333334723,-0.001866666666680561,0.4752000000000146,-0.008533333333347937,0.4666666666666667,,2,-2.220446049250313e-16,-2.220446049250313e-16,,,1,False,0,False,False,False,False,negative,True,True,False,True,1,1
sst2_validation_000262,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1408,555,6e4f31bb8b791058,0.42857142857142855,0.125,0.5714285714285714,0.0,0.125,0.3333333333333333,0.75,0.3333333333333333,0.8,0.0,0.25,0.6666666666666666,0.30030399999999996,0.3333333333333334,0.6666666666666667,0.20238095238095238,0.4,0.12670301587301508,0.0756779365079373,0.13803940476190385,0.06434154761904853,0.2767857142857143,0.22916666666666666,4,0.1087815623022333,0.2617725113550026,0.23005745363239521,-0.1654852780806979,3,True,0,True,True,False,False,positive,True,True,True,True,2,0
sst2_validation_000278,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1410,496,950753d696e39011,0.4,0.3333333333333333,1.0,0.0,0.4,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,1.0,0.36504099999999995,,,0.29333333333333333,0.6666666666666666,0.16937500000000044,0.12395833333333289,0.2351033333333296,0.05823000000000372,0.4,0.3333333333333333,4,0.16290322580645156,0.2887096774193548,1.0,-0.8,3,True,0,True,False,True,False,positive,True,True,True,True,3,0
sst2_validation_000542,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1111,251,9cd5decffec768ee,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.15367499999999998,,,0.2,0.6,0.24633333333332902,-0.04633333333332901,0.25723333333332876,-0.05723333333332875,0.3333333333333333,0.16666666666666666,4,-0.3333333333333333,,,-0.3333333333333333,1,False,4,True,True,False,True,positive,True,True,True,True,1,0
sst2_validation_000232,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1763,643,c50422bf231e660a,0.2727272727272727,0.2,0.375,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.4,0.75,0.6,1.0,0.5,0.2589280428571428,,,0.33264069264069257,0.5857142857142856,0.21198722943722648,0.1206534632034661,0.21656382312132,0.11607686951937257,0.42207792207792205,0.24285714285714285,4,0.2700325405562801,0.5016165615940645,0.07700204838770879,0.2314790116870671,3,True,0,True,True,False,True,positive,True,True,True,True,3,2
sst2_validation_000516,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,942,272,af6f714e64a990cb,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.23804099999999995,,,0.39999999999999997,0.8666666666666666,0.17836666666666579,0.22163333333333418,0.18907333333333282,0.21092666666666715,0.3333333333333333,0.5,4,0.7751004016064257,1.0,0.32530120481927705,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,2,1
sst2_validation_000535,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1019,247,531c8878d139bbe0,0.75,,1.0,,0.75,,1.0,,1.0,,1.0,,0.32567499999999994,,,0.75,1.0,0.75,0.0,0.75,0.0,0.75,,2,,,,,0,False,2,False,False,False,True,,True,True,False,True,3,3
sst2_validation_000334,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1393,632,9792e9934c5737e6,0.5555555555555556,,0.5555555555555556,,0.25,,1.0,,1.0,,0.4,,0.16531324714285714,-0.7999999999999999,0.10000000000000003,0.4027777777777778,0.7,0.18749637584637469,0.2152814019314031,0.19142458929958817,0.21135318847818962,0.4027777777777778,,2,0.55158367421559,0.55158367421559,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000520,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1260,501,f08c6c571f74c8d2,0.6666666666666666,0.5,0.5714285714285714,0.4,0.5,0.6,1.0,1.0,0.8,0.6666666666666666,0.75,1.0,0.27252899999999997,0.3333333333333334,0.6666666666666667,0.5333333333333333,0.8833333333333332,0.20318373015872945,0.33014960317460385,0.2059143253968247,0.32741900793650863,0.5833333333333333,0.55,4,0.7123130808498755,0.7403147699757869,1.0,0.3966244725738397,3,True,0,True,True,False,False,negative,True,True,True,True,4,2
sst2_validation_000823,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.8,True,False,969,306,42298865a05be745,1.0,0.25,0.2,0.25,0.2,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,0.10281599999999999,,,0.47333333333333333,0.6666666666666667,0.31672166666666834,0.15661166666666498,0.3252600000000017,0.1480733333333316,0.6,0.4583333333333333,4,0.2465479858495948,0.3700787401574803,0.4565217391304347,-0.08695652173913059,3,True,0,True,True,False,False,negative,True,True,True,True,1,1
sst2_validation_000692,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1249,431,e204d63cf6fbbdbc,0.5,0.5714285714285714,0.3333333333333333,0.5,0.8,0.375,0.75,1.0,0.5,0.8,1.0,0.75,0.17481599999999994,,,0.5492857142857143,0.86,0.2502955339105347,0.29899018037517955,0.2585269191919197,0.29075879509379454,0.65,0.4732142857142857,4,0.6365740796582806,0.7403147699757869,0.689032105013443,0.4803753639856118,3,True,0,True,True,False,False,positive,True,True,True,True,4,2
sst2_validation_000281,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1122,283,f7b5a7c38148f644,0.3333333333333333,,0.5,,0.3333333333333333,,1.0,,0.6666666666666666,,1.0,,0.25367499999999993,,,0.3333333333333333,1.0,0.2481666666666613,0.08516666666667203,0.24974999999999453,0.08358333333333878,0.3333333333333333,,2,,,,,0,False,2,False,False,False,True,,True,True,False,True,1,1
sst2_validation_000597,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1123,404,c8339695b36003fd,0.25,,0.6666666666666666,,0.42857142857142855,,0.4,,0.8,,0.6,,0.26093799999999995,0.0,0.5,0.3392857142857143,0.5,0.21801190476190188,0.12127380952381242,0.23233730158729904,0.10694841269841526,0.3392857142857143,,2,0.15896360663679304,0.15896360663679304,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000154,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,923,260,01a6c685378b3ac8,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.27481599999999995,,,0.26666666666666666,0.8,0.20199999999999782,0.06466666666666884,0.2019999999999979,0.06466666666666876,0.3333333333333333,0.3333333333333333,4,0.5833333333333334,1.0,1.0,-0.25000000000000006,3,True,0,True,True,False,False,negative,True,True,True,True,2,0
sst2_validation_000580,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1149,416,793e74ca8dab483d,0.6666666666666666,0.2,0.42857142857142855,0.2,0.42857142857142855,0.2,0.8,1.0,0.6,1.0,0.6,1.0,0.31981599999999993,,,0.33904761904761904,0.8800000000000001,0.15039269841269753,0.1886549206349215,0.15191015873015803,0.187137460317461,0.5476190476190476,0.2,4,0.7979358101408079,0.39380743042242344,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,3,1
sst2_validation_000525,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,892,261,de63cef0829560e9,0.6666666666666666,,1.0,,0.6666666666666666,,1.0,,1.0,,1.0,,0.36504099999999995,,,0.6666666666666666,1.0,0.28502083333333394,0.3816458333333327,0.29447916666666696,0.37218749999999967,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000433,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1154,419,f76bbbdbfcd05548,0.25,0.5,0.42857142857142855,0.5,0.42857142857142855,0.8,0.4,0.75,0.6,0.75,0.6,1.0,0.22004099999999996,,,0.4957142857142857,0.7,0.2141299603174583,0.28158432539682743,0.2464492063492046,0.2492650793650811,0.3392857142857143,0.65,4,0.46133583236528053,0.1392349167983639,0.7482575267658259,0.4965150535316519,3,True,0,True,True,False,False,negative,True,True,True,True,4,2
sst2_validation_000722,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1174,460,0e36fad7c8148b64,,,0.42857142857142855,,,,,,0.6,,,,0.10281599999999999,,,,,,,,,,,0,,,,,0,False,0,False,False,False,False,,True,False,False,True,0,0
sst2_validation_000109,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1065,339,26dd26288e7734de,0.6666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.29304099999999994,,,0.5,1.0,0.15674166666666745,0.34325833333333255,0.16310000000000074,0.33689999999999926,0.6666666666666666,0.3333333333333333,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
